0.0802196	0.0740641	0.0819938	0.0754452	0.0663702	0.0651102
0.0378147	0.0918019	0.0353458	0.0937983	0.0515706	0.0767014
0.103585	0.168821	0.103576	0.170579	0.10369	0.147293
0.107692	0.164594	0.107519	0.170217	0.10981	0.10581
0.0752449	0.0535613	0.0745378	0.0545553	0.0817803	0.0487802
0.0674156	0.13665	0.0681969	0.139261	0.0618544	0.110066
0.128068	0.15138	0.12809	0.151966	0.127748	0.144463
0.0465291	0.0728763	0.0575385	0.0707884	0.0452735	0.0899899
0.105194	0.0620393	0.107513	0.0637281	0.0822742	0.0530845
0.0659091	0.167795	0.0655225	0.17189	0.0689428	0.121602
0.0416841	0.0827885	0.0744065	0.0834722	0.140292	0.0776429
0.075559	0.114893	0.0758118	0.111699	0.0734218	0.150982
0.0908775	0.10001	0.0900392	0.258894	0.100192	0.0908037
0.110887	0.139498	0.113505	0.13851	0.0842069	0.151114
0.0648336	0.113794	0.0642525	0.114	0.0694118	0.111762
0.0367261	0.148153	0.0369606	0.152561	0.035894	0.103824
0.0909438	0.150773	0.0899908	0.148957	0.10164	0.173506
0.0527779	0.0598293	0.0537828	0.0544803	0.0475119	0.107639
0.128435	0.0820212	0.12888	0.086328	0.122341	0.0568872
0.129468	0.101126	0.159152	0.0992468	0.127918	0.120004
0.0565472	0.0632532	0.0549447	0.0616534	0.0688788	0.0746103
0.0380288	0.0673024	0.0620065	0.0661651	0.0510233	0.0754954
0.0804042	0.0736852	0.0801476	0.076308	0.0828243	0.0582476
0.0575848	0.0921222	0.0576418	0.0918817	0.0572167	0.0942097
0.0306565	0.0745786	0.029752	0.0719367	0.0335254	0.0973677
0.0811799	0.196816	0.0807678	0.201868	0.0851606	0.134094
0.0476719	0.130387	0.0476916	0.129212	0.0475693	0.143746
0.0998325	0.15918	0.0987184	0.159552	0.113536	0.154621
0.0694336	0.142339	0.0705121	0.142505	0.0617394	0.140425
0.0583976	0.136975	0.0894774	0.134934	0.076614	0.161413
0.0404682	0.112083	0.0717233	0.109706	0.0436995	0.137921
0.131357	0.0840758	0.130833	0.0855611	0.139135	0.0733361
0.107367	0.130467	0.107376	0.130133	0.107257	0.134159
0.117781	0.0858972	0.116759	0.0813246	0.132078	0.132922
0.0333582	0.064443	0.044023	0.0641032	0.0700233	0.0666568
0.0619608	0.164908	0.062015	0.166194	0.0615813	0.1492
0.12426	0.0920651	0.125287	0.0899536	0.111119	0.112306
0.0896321	0.101472	0.0879517	0.102929	0.109385	0.0890792
0.0996958	0.0594435	0.100423	0.0585674	0.0919551	0.0649909
0.103009	0.0508185	0.102373	0.0516783	0.110769	0.046869
0.0652196	0.12542	0.0641688	0.122447	0.0739788	0.160281
0.0969496	0.0735654	0.0945867	0.0704419	0.127985	0.101061
0.0954036	0.146767	0.0977133	0.145739	0.0747388	0.159226
0.0573049	0.129323	0.105773	0.127979	0.0484348	0.144619
0.039336	0.0559572	0.0383235	0.0531505	0.044061	0.0759274
0.0662982	0.0701613	0.0668668	0.065075	0.0622362	0.118688
0.0938452	0.167907	0.0927858	0.17058	0.106165	0.136208
0.048927	0.10737	0.0472571	0.10379	0.0600577	0.146972
0.0956523	0.139108	0.0953318	0.136851	0.0992243	0.166503
0.124042	0.145037	0.124457	0.148946	0.118524	0.105569
0.0499972	0.138551	0.0509146	0.137378	0.0454568	0.152363
0.109154	0.143819	0.108428	0.144711	0.118511	0.133747
0.0471631	0.159484	0.0468006	0.159955	0.0491127	0.153725
0.103731	0.127929	0.103698	0.12436	0.104117	0.170779
0.101443	0.073868	0.102375	0.0726946	0.0915189	0.082999
0.0893574	0.102531	0.19629	0.102993	0.177921	0.0983539
0.0514956	0.134162	0.0502866	0.134863	0.0595239	0.126561
0.0666015	0.139459	0.130816	0.137578	0.0564439	0.162099
0.124356	0.151912	0.125734	0.152147	0.107135	0.149092
0.107316	0.147681	0.10804	0.152109	0.0990501	0.103304
0.120679	0.0601374	0.120438	0.0613065	0.123947	0.0538689
0.0511252	0.115928	0.0503782	0.116834	0.0557669	0.10714
0.126748	0.142582	0.125858	0.145791	0.139837	0.109647
0.100126	0.0892844	0.102119	0.088089	0.0808947	0.0999927
0.0960311	0.0452589	0.0977253	0.0378049	0.0799746	0.111881
0.0462943	0.111027	0.0378107	0.112165	0.158073	0.100455
0.0449347	0.157739	0.0426336	0.15883	0.0601818	0.144717
0.13172	0.0662126	0.131699	0.0644173	0.132022	0.0796338
0.100687	0.0671164	0.100863	0.221506	0.0987132	0.0865747
0.0698449	0.0546162	0.0701412	0.0523534	0.0675442	0.0696654
0.086264	0.119183	0.0880544	0.118771	0.0711926	0.123494
0.0750025	0.117417	0.0733014	0.116281	0.0922419	0.129545
0.124764	0.0792416	0.126419	0.0767701	0.104432	0.101199
0.0860662	0.127054	0.088506	0.12243	0.0667013	0.183598
0.101239	0.16495	0.102382	0.16759	0.0892976	0.134005
0.0757203	0.0740342	0.0749645	0.0735846	0.0827816	0.0773655
0.113546	0.0870585	0.114577	0.0881134	0.101429	0.0789699
0.111779	0.161486	0.111538	0.167521	0.114839	0.100511
0.0735046	0.0994761	0.07449	0.100177	0.0659603	0.0933555
0.0670795	0.156487	0.0894042	0.159086	0.0596769	0.12715
0.0840255	0.0763924	0.0844756	0.0777261	0.0798692	0.0674611
0.105766	0.139931	0.104134	0.146788	0.127561	0.0814368
0.0956686	0.096076	0.0909501	0.0967079	0.152806	0.0906858
0.0553246	0.0393025	0.0536085	0.2373	0.0684185	0.0499923
0.029864	0.158529	0.0282474	0.158819	0.0354135	0.154968
0.0681091	0.173612	0.0657684	0.176039	0.0913299	0.143899
0.0333931	0.194996	0.0311588	0.198569	0.0435513	0.148939
0.114834	0.154838	0.114293	0.15598	0.122016	0.141396
0.0783632	0.100401	0.0767342	0.099711	0.0953974	0.10693
0.100791	0.121818	0.102229	0.122353	0.0861826	0.116358
0.0851553	0.0529785	0.0853558	0.0547175	0.0832371	0.0452607
0.0499048	0.0513745	0.0481379	0.0477997	0.0620918	0.0768718
0.116889	0.123755	0.117916	0.126175	0.104487	0.100767
0.114204	0.137831	0.114549	0.139995	0.109928	0.115232
0.0497318	0.0909095	0.0495408	0.0913141	0.0508039	0.0875614
0.112745	0.147202	0.113397	0.147411	0.104912	0.144755
0.0941936	0.0768973	0.0952519	0.0793256	0.0838195	0.0617722
0.0472301	0.129575	0.0463541	0.131418	0.052276	0.11095
0.0600903	0.0525299	0.057632	0.0519261	0.082224	0.0558406
0.147398	0.0787693	0.150379	0.074696	0.107977	0.118015
0.103795	0.088933	0.10383	0.0931782	0.103384	0.061933
0.0856406	0.0982464	0.0845543	0.095934	0.0973395	0.121513
0.074843	0.057737	0.073369	0.0577246	0.0894367	0.0578077
0.0807216	0.112983	0.169626	0.110396	0.0807359	0.14142
0.0639651	0.128331	0.0630594	0.128261	0.071254	0.129093
0.131228	0.13982	0.1315	0.139293	0.127386	0.145937
0.1339	0.0680654	0.134853	0.0711126	0.120784	0.0520634
0.0530431	0.150347	0.0780605	0.150833	0.0573697	0.14462
0.0394131	0.107522	0.061757	0.106919	0.0472786	0.11347
0.105872	0.0567908	0.103461	0.0606298	0.139738	0.0413295
0.0670279	0.132748	0.0669687	0.137433	0.0674848	0.0904342
0.0318372	0.117524	0.031312	0.117135	0.0335054	0.121555
0.0830828	0.145447	0.0821578	0.147665	0.0926452	0.121389
0.0627077	0.146582	0.0792715	0.147622	0.0526379	0.13474
0.118569	0.132691	0.116762	0.132446	0.145181	0.135421
0.0365136	0.110578	0.0829194	0.110577	0.0400144	0.110587
0.0579222	0.0850909	0.0578241	0.0851292	0.0585714	0.084784
0.0529328	0.162657	0.0537073	0.166464	0.0487527	0.120314
0.12746	0.0636388	0.126778	0.0658843	0.137414	0.051952
0.0699271	0.0686789	0.0865056	0.066838	0.074583	0.0828795
0.111744	0.0527034	0.112464	0.0513625	0.10321	0.0606255
0.115322	0.176974	0.115775	0.17899	0.10969	0.151662
0.0524584	0.042393	0.0536951	0.0451734	0.0461903	0.0339072
0.0494187	0.0904227	0.0716778	0.0917914	0.0426203	0.0797947
0.110388	0.106529	0.10818	0.0976833	0.141975	0.214674
0.104733	0.0805082	0.103876	0.0847501	0.11549	0.0561178
0.0501725	0.172172	0.0510951	0.177208	0.0455884	0.116173
0.0533128	0.154694	0.192197	0.155499	0.0594459	0.145127
0.099205	0.112989	0.0988632	0.108518	0.103148	0.164865
0.112933	0.0717952	0.112571	0.0757395	0.117613	0.0512732
0.114315	0.137998	0.114597	0.139614	0.110797	0.120734
0.0975779	0.134247	0.099922	0.135746	0.076169	0.11847
0.0798135	0.0386483	0.0786616	0.0332059	0.0915366	0.0767071
0.0440621	0.145687	0.0882202	0.146531	0.0427912	0.136058
0.0763408	0.101964	0.137074	0.103077	0.0696417	0.0922717
0.0698138	0.137176	0.0682878	0.139546	0.0840742	0.112729
0.0451513	0.115512	0.0469229	0.115807	0.0381804	0.112575
0.0971281	0.149446	0.0954521	0.151764	0.118135	0.123899
0.10976	0.133054	0.108785	0.13227	0.122599	0.141963
0.0681717	0.161382	0.0682473	0.164592	0.0675858	0.125099
0.0306829	0.121333	0.0298793	0.127781	0.0331941	0.0723617
0.0836479	0.128113	0.0847976	0.126332	0.0737265	0.148546
0.102213	0.135042	0.102287	0.132195	0.10137	0.169549
0.0781319	0.131265	0.078001	0.130269	0.0793194	0.142569
0.0483703	0.137814	0.0479433	0.136354	0.0507587	0.1551
0.113205	0.156434	0.112512	0.158769	0.122395	0.12984
0.136303	0.126247	0.137608	0.126171	0.118462	0.127061
0.107508	0.173456	0.107266	0.175335	0.110484	0.150103
0.0872135	0.126281	0.0876861	0.124427	0.0826962	0.14744
0.105809	0.124458	0.106823	0.123461	0.0946416	0.135417
0.0864491	0.134783	0.0858535	0.132285	0.0926502	0.164793
0.124142	0.0758902	0.124165	0.0749285	0.123829	0.0834224
0.114605	0.117311	0.114342	0.120436	0.118025	0.0898951
0.0808844	0.11779	0.0833495	0.117475	0.0626315	0.121051
0.131469	0.169716	0.132914	0.172324	0.112531	0.138487
0.0822608	0.0707815	0.0834169	0.0659954	0.0724601	0.115963
0.0335465	0.0850264	0.0775158	0.199981	0.0383018	0.0695402
0.143048	0.141096	0.144613	0.146339	0.121026	0.0924272
0.112856	0.0606739	0.113729	0.0604259	0.102532	0.0621899
0.056466	0.120195	0.0818869	0.119212	0.0595653	0.130782
0.10685	0.0754965	0.108172	0.0796211	0.0925008	0.0531434
0.121596	0.108288	0.121199	0.103291	0.127079	0.16596
0.103037	0.1005	0.103479	0.0985359	0.0980678	0.120234
0.0696382	0.0827268	0.0694947	0.084636	0.0708003	0.0695071
0.0890741	0.116338	0.188354	0.119225	0.079492	0.0908818
0.0638948	0.113423	0.0643889	0.110527	0.0604789	0.145657
0.0549237	0.111933	0.053784	0.111406	0.0629708	0.117257
0.0914487	0.0786873	0.0909398	0.0787915	0.0969812	0.077906
0.0524419	0.143165	0.0524112	0.146063	0.0526228	0.112944
0.114708	0.121567	0.11505	0.120297	0.110446	0.13547
0.0385326	0.129043	0.0621631	0.124664	0.0700814	0.182679
0.125994	0.101828	0.155308	0.101385	0.12814	0.106009
0.12558	0.0954262	0.127791	0.0966347	0.0992901	0.0855115
0.0987941	0.0688506	0.0975528	0.0684108	0.114073	0.0719121
0.0503264	0.0432692	0.0511127	0.0457533	0.0463425	0.035257
0.0723917	0.0603318	0.0721857	0.0599096	0.0741368	0.0629375
0.0906082	0.047846	0.0900258	0.0508161	0.0969282	0.0374108
0.101079	0.169584	0.102499	0.170098	0.0865985	0.163058
0.0797985	0.127682	0.0821313	0.135747	0.0625776	0.0684083
0.0885109	0.116107	0.0885578	0.115682	0.0880406	0.120484
0.113895	0.0850877	0.115973	0.084221	0.0912282	0.0924462
0.10506	0.0784213	0.104659	0.0724777	0.109945	0.140227
0.0490078	0.119789	0.0483301	0.1201	0.0529828	0.116615
0.139785	0.0883252	0.141585	0.0894504	0.115385	0.0796289
0.103184	0.0470257	0.102432	0.0446803	0.112445	0.0608031
0.0991205	0.0481155	0.0989341	0.047535	0.101242	0.0510137
0.0405195	0.0668831	0.0629878	0.0596838	0.0448916	0.140578
0.106355	0.0497536	0.106812	0.0506621	0.101078	0.0456988
0.12447	0.0808184	0.123619	0.0801765	0.136777	0.0859877
0.106563	0.0864317	0.105853	0.0909645	0.115527	0.0589321
0.09712	0.110874	0.0964359	0.110625	0.105077	0.113342
0.0908568	0.112158	0.0915202	0.111023	0.0843659	0.123941
0.0508749	0.0976909	0.190727	0.0977095	0.046248	0.0975246
0.108597	0.106734	0.106794	0.109677	0.133458	0.0827034
0.139255	0.10422	0.140772	0.102758	0.118386	0.118908
0.0971403	0.142477	0.0988333	0.145335	0.0809063	0.11273
0.0409476	0.123923	0.0416058	0.122398	0.0383638	0.140956
0.115013	0.166775	0.114603	0.166983	0.120416	0.164146
0.044436	0.135391	0.0385056	0.13443	0.107217	0.146492
0.0337622	0.152795	0.0326719	0.154794	0.0379123	0.130141
0.0434436	0.0815914	0.0448669	0.0824106	0.0379152	0.0755578
0.0473424	0.112311	0.0469146	0.113277	0.0496733	0.103182
0.0955912	0.11389	0.0956077	0.116477	0.0954122	0.0911228
0.092427	0.103581	0.092308	0.100851	0.0936921	0.132367
0.0743442	0.0984553	0.0746886	0.0946806	0.0715051	0.138724
0.0522962	0.0638128	0.0496062	0.0620347	0.0742076	0.0767061
0.108893	0.158218	0.106654	0.157546	0.140664	0.166644
0.0865879	0.0710026	0.0868295	0.0701462	0.0842471	0.0773154
0.127507	0.157965	0.12693	0.161546	0.135887	0.118713
0.0823419	0.168459	0.0818308	0.169643	0.087391	0.153743
0.0862935	0.134935	0.081889	0.246051	0.147215	0.144759
0.0450334	0.0638571	0.0438713	0.0616299	0.0516063	0.0805893
0.0655397	0.149786	0.066643	0.151285	0.058173	0.132742
0.107441	0.123749	0.107705	0.119771	0.104327	0.171232
0.0779719	0.094621	0.0782331	0.0931629	0.0756942	0.108393
0.0935047	0.102959	0.0906163	0.100052	0.13179	0.133714
0.113363	0.146206	0.113604	0.148085	0.110362	0.125479
0.0614817	0.0595779	0.0615628	0.0595546	0.0609191	0.0597142
0.03881	0.15167	0.0380252	0.154439	0.0422889	0.121328
0.0977074	0.129043	0.0956623	0.130022	0.124143	0.118804
0.0404646	0.0907346	0.0394945	0.0909072	0.0451341	0.0892886
