45.0062	53.8466
53.0554	49.4131
47.5701	46.8888
44.5145	51.3853
44.559	49.7605
50.7743	45.0704
48.677	52.6337
49.1902	46.0114
52.7687	51.9233
53.5032	53.6155
52.267	50.6374
46.2698	46.5503
53.6623	48.301
43.9251	50.7875
52.0714	44.3992
47.5335	46.3872
46.3417	46.2341
50.2089	50.9149
50.8155	51.0124
46.2232	47.2192
45.6791	45.3954
48.8218	50.7836
45.2591	49.3663
44.5551	48.8554
49.3285	52.4424
46.6965	46.6621
50.5098	50.2355
45.8308	44.7228
48.6974	49.1176
45.1918	50.2197
52.9185	46.6546
47.5506	48.7719
53.6179	50.5385
53.2726	47.4479
45.1211	46.2404
52.5082	44.231
55.3196	45.9827
50.244	47.877
46.9463	47.3825
51.505	44.5095
45.5411	52.8422
50.7577	44.404
55.0514	45.1236
44.1064	45.4648
46.2566	49.333
44.8405	46.66
47.4477	46.6513
47.9565	45.0395
48.6694	45.189
52.8004	47.5522
46.5168	51.188
47.538	46.0311
50.2735	51.5294
49.6938	46.1436
48.7788	46.0534
63.6204	52.5496
45.9745	48.2228
45.7025	53.9206
49.8054	52.344
55.4658	49.6174
53.9702	47.5347
43.9371	44.7512
44.413	52.1873
53.737	47.3876
46.3902	44.258
47.0452	48.1783
45.5437	47.5122
48.41	50.4797
52.0764	50.7788
45.6897	45.3807
54.5046	49.6553
51.3576	46.6656
48.0903	47.7509
49.6797	47.6664
48.2612	44.5481
46.1346	45.1005
46.5234	58.788
48.876	50.6346
44.3216	48.0286
44.0528	45.2394
55.1416	45.1418
44.4071	46.6457
46.9631	44.7908
55.2329	48.176
44.2168	53.2394
60.3693	47.34
50.7117	49.9697
46.4757	50.357
53.2374	45.8085
45.9946	44.8
49.3636	43.8244
46.8183	50.55
53.2353	51.9827
46.976	53.0594
45.3706	48.8689
44.8425	50.3759
50.1503	45.7751
51.2566	46.5172
44.2544	45.2556
50.3878	47.4013
44.4136	45.7386
45.5554	44.8341
46.5499	46.41
46.6614	46.5258
49.5227	46.377
46.9639	48.255
44.9779	44.3412
46.8662	44.5008
47.293	45.8649
45.8341	45.8237
48.0032	49.6484
45.9336	44.4089
50.0059	46.8696
46.8242	50.2844
45.7567	50.5062
63.3977	52.0172
45.6423	51.5689
44.7157	48.2247
45.6812	51.0758
45.4908	55.0731
55.8225	45.0264
48.1101	44.1526
51.7761	44.4692
48.1078	48.9763
46.2633	45.2569
55.2071	45.9972
47.6749	49.9345
46.8215	44.1518
47.5359	47.5327
52.4492	52.1593
53.6463	49.9715
46.0343	54.1891
45.1151	45.2515
45.4315	53.1513
47.8208	50.0699
53.3426	45.3173
49.9389	46.8519
53.1228	45.247
49.6809	44.9047
44.8302	65.1582
46.5489	50.1359
53.2371	49.8868
44.9025	50.9809
45.5011	46.1778
48.0848	47.0963
47.8262	51.5778
48.4596	44.8328
44.4199	45.8142
52.9207	49.304
50.2445	46.6436
49.4316	46.7686
56.6119	53.6474
46.1743	44.3761
50.3707	44.997
46.678	46.416
53.689	50.5006
46.962	44.6826
46.834	44.4005
44.392	51.0543
63.9281	47.6629
47.2615	49.5116
47.394	46.7031
47.6008	48.3637
45.2546	48.3758
49.5492	49.7162
47.3908	45.1049
45.7069	46.5256
47.3956	51.3459
46.7677	52.684
55.7845	45.3334
50.2376	44.9576
45.4087	54.1676
54.9401	48.687
49.6656	45.3376
44.0367	48.8294
47.8328	47.2298
47.8999	49.767
50.8108	45.4804
53.359	45.8123
49.4908	52.8284
44.4099	54.1215
44.6718	44.3395
48.0804	47.3002
52.7689	47.3793
56.8681	50.2526
52.878	49.3477
45.4139	44.1564
53.2215	54.5207
48.5383	44.8793
53.6155	52.7434
46.5402	45.6742
54.0462	44.3145
56.4989	49.7097
53.4822	50.9263
53.7763	54.5258
48.6761	49.3561
51.5544	48.6383
47.4309	49.6399
50.8106	53.7523
47.9699	45.8243
52.6305	51.3492
49.8583	47.3177
52.9428	49.2173
64.1145	44.8277
50.9571	52.5288
55.6962	55.3095
52.9812	45.1643
54.9333	46.2869
45.9102	54.1099
44.564	44.8228
55.2498	45.552
51.64	47.3818
44.7137	46.2335
63.6482	44.9217
49.7012	44.4757
53.4967	49.6507
51.099	55.1165
48.5238	45.1135
47.5193	46.1015
46.372	47.4737
44.6953	46.5968
51.1431	48.6293
51.892	54.0107
44.2764	46.5351
51.7795	48.073
54.084	49.3025
44.0361	49.1079
50.3652	44.5615
49.8048	44.566
54.1734	48.9417
54.225	49.3644
47.791	47.0298
52.9416	48.8215
46.4009	50.5106
49.3164	46.6742
46.2632	46.7207
51.8012	44.388
45.0353	50.8502
45.6852	46.2488
44.2785	44.7468
49.6567	45.2898
50.5224	45.8191
43.9351	47.9123
52.3476	55.842
44.2283	45.8599
47.9708	49.1127
48.0834	45.57
54.3333	47.5493
53.8789	48.1093
50.3503	53.296
45.4003	49.0813
52.2129	49.1687
53.9544	55.0263
50.7681	44.7473
55.6854	50.0638
45.9228	54.1054
45.0735	47.3024
47.0172	45.6871
47.5038	44.6935
52.4946	47.5255
50.2857	51.1565
50.0884	51.3461
45.1211	48.9372
54.797	48.8226
45.7373	45.3742
47.1153	44.3992
54.9391	48.949
53.0695	55.1707
44.2753	47.2279
45.9408	46.1133
46.1401	45.395
51.9366	44.5232
44.4508	49.3205
45.1278	47.6611
47.0992	48.6499
46.4874	48.0502
52.236	48.3119
45.8351	46.2862
46.3972	46.4603
44.7028	51.2182
55.7037	46.6741
44.1241	48.6506
48.1063	47.56
48.1137	50.2702
52.5051	52.2006
46.6954	54.1795
53.3496	45.6764
44.1161	46.9527
44.4161	45.9619
48.9688	46.8596
49.6758	48.5359
48.815	46.5338
53.3523	49.189
48.2461	44.8266
49.224	46.0537
47.7519	49.8699
55.3916	49.9267
47.2486	49.7918
47.4896	44.9102
55.0268	49.4246
48.8257	46.2447
51.0806	45.1135
48.2635	44.3992
45.2011	44.4024
46.4013	49.5472
49.0048	45.7704
49.6294	49.2609
47.2618	53.2452
49.7864	55.3201
46.8233	53.1672
47.1536	52.3419
49.5191	47.7668
45.998	50.7889
49.9645	47.9443
46.5389	52.035
47.1567	51.0673
48.474	48.727
45.5477	49.4986
54.4168	50.3565
48.3945	45.8811
45.5785	44.6307
47.5102	48.9377
54.5133	47.4088
52.9311	48.9033
47.8264	51.2237
44.8781	44.1523
54.9393	53.4803
50.8103	51.9714
47.9584	48.45
49.4123	45.8111
52.3645	45.224
47.8138	47.8578
48.0008	48.8772
49.1008	46.1481
58.5714	51.5758
55.5	48.2292
54.501	47.6665
45.6073	53.1125
50.6678	45.397
45.0864	47.5139
63.9252	44.1528
45.3138	47.4949
53.4934	46.3873
54.7403	45.2598
49.4963	48.1928
50.0122	52.1775
51.4645	49.6
46.8257	51.3512
52.6856	46.5274
47.0687	50.6355
51.9552	46.3596
46.1218	51.6514
46.4071	50.7521
50.3076	44.843
53.0824	47.2265
46.6908	48.9298
48.829	44.469
44.8993	50.1986
55.5125	46.1536
44.9863	50.5195
48.6803	53.6505
47.5069	46.2466
51.2361	44.3902
49.1945	44.5429
50.0638	49.3234
54.1556	47.3749
46.2674	66.2098
44.4178	44.1522
48.4546	47.0959
51.4655	45.4946
44.4429	45.6752
44.2107	51.556
50.8288	57.0226
55.5076	44.4688
52.5984	45.2084
54.7854	53.7818
44.5929	48.3694
52.1145	47.6628
48.8493	46.2089
45.8486	51.8773
55.3687	49.2385
54.3715	51.5744
44.6616	45.7339
51.0172	46.7039
54.368	51.1497
52.5622	47.1715
49.1241	44.9703
44.4132	48.7573
64.5545	47.5993
45.8371	50.6593
48.9485	50.5379
51.1054	45.1987
51.608	46.4481
53.3569	51.2311
47.83	44.4968
49.3426	45.0675
51.6396	47.1513
45.8324	48.2792
50.6576	49.4019
44.6934	49.2866
50.0806	45.3457
49.5332	50.7837
49.4764	50.1902
46.7996	49.3689
44.1199	51.5608
44.2745	45.7201
44.9722	50.2144
51.9492	45.9911
49.0688	45.2412
48.6246	50.7635
44.9739	45.2085
45.8383	46.9513
44.6998	46.2463
51.7803	47.65
50.9556	47.2315
50.8836	44.2303
45.3847	47.2958
48.1029	48.0818
50.6158	45.5272
51.8356	45.8369
48.1888	51.5972
48.3853	46.9616
45.126	49.0171
44.529	45.9282
46.1216	46.4094
50.2265	48.159
51.5608	44.3287
47.1073	45.9964
63.6125	45.1312
50.1042	48.086
49.6753	53.0685
52.1134	53.1879
50.9297	47.1788
51.587	49.2255
46.5348	44.149
54.2022	45.4012
53.236	44.6012
48.382	53.138
51.1609	48.0916
46.9673	45.8499
52.2361	51.0042
45.1075	44.8298
53.7885	47.6377
49.6811	66.8259
50.6662	46.1853
62.9798	49.4951
49.7905	54.6699
45.4208	52.2366
47.392	44.6172
53.4582	48.8573
52.4147	52.2007
64.1387	49.1063
53.8546	46.1927
45.3709	47.1094
47.116	48.8226
44.5109	48.6705
44.378	45.0673
49.0866	45.5856
44.5312	47.7915
46.2577	48.8397
49.4184	48.5778
49.0925	50.3539
51.7469	47.6602
55.7828	49.3224
54.3228	49.6498
46.3802	46.7684
45.851	45.873
49.9509	45.1224
54.6409	46.4098
52.0799	45.8565
53.8932	45.5842
48.5251	53.3357
46.7298	49.9487
52.927	50.7266
50.646	50.8208
45.2651	44.1516
48.2027	47.7087
47.9606	45.0933
51.627	48.3748
56.0798	45.004
46.2403	46.6841
53.1119	48.37
45.7493	46.3908
46.4038	49.0331
52.6531	50.7824
45.5484	46.5312
44.4903	56.1565
53.6421	45.1182
46.4008	45.2669
63.2753	45.5568
48.4173	52.0896
52.507	44.3821
52.1565	51.7818
51.7969	44.8815
44.5492	47.5247
44.7109	50.0949
49.3034	48.7877
49.032	46.1354
56.6746	45.8158
44.6362	45.7725
44.5648	46.0699
45.1333	47.1452
52.2143	47.2342
46.2457	45.5078
52.0829	49.0731
45.2339	47.0455
44.4159	48.961
47.9764	51.8198
47.1209	44.6808
53.0587	45.6213
44.6584	53.0069
55.2536	47.1513
47.4801	47.7013
47.5366	49.402
46.6796	45.8141
43.8831	44.7416
47.094	45.7663
45.2657	51.1512
45.2676	44.3993
46.9391	49.1911
45.5518	52.198
45.541	51.3429
51.1855	48.952
45.3589	49.0782
48.0638	53.1912
52.3049	52.4812
50.946	44.5729
51.0766	45.9775
47.5263	46.9245
44.9416	45.2054
51.7902	50.683
46.5492	50.8368
47.2191	47.5298
53.6746	54.8281
55.9041	49.0437
53.3116	65.8132
51.7213	45.5542
48.8812	50.5922
49.9391	45.6732
52.9724	44.7847
43.9309	47.5572
45.684	45.83
44.4324	46.9441
54.659	46.4013
51.9551	51.5425
49.5985	46.9509
49.1069	49.5609
50.0726	44.8381
48.8037	48.9395
44.9598	51.0658
52.0243	46.0181
52.9475	46.8816
45.7033	47.7373
53.696	47.3212
49.0804	51.657
49.2478	47.3715
50.3613	51.3973
49.3754	47.5245
44.9477	50.2603
46.116	48.3561
46.4507	45.8348
56.8417	44.403
47.8212	47.3739
44.9849	46.8098
51.2674	44.9672
50.3227	44.3335
44.5489	45.2867
44.5598	45.8218
55.7852	46.1055
48.2536	55.9667
54.6046	44.3399
49.4965	50.0737
50.7788	44.9504
48.6858	48.689
44.2875	46.2176
46.2557	50.6137
49.8005	47.0943
46.725	46.3043
48.7857	46.005
45.9657	44.825
45.5867	52.3418
55.9274	44.1522
46.2499	54.1829
46.4021	45.5414
46.256	51.0048
53.3552	49.792
51.7131	53.6979
53.7972	49.6507
48.9494	48.191
46.0583	50.9202
47.3327	45.3935
49.5322	51.5835
48.6852	52.3248
45.0385	46.6697
52.0763	44.5406
46.9691	45.5279
51.692	44.5396
46.2615	46.8524
47.4808	48.9471
53.357	53.0473
44.9857	48.1381
55.7182	45.7275
46.7881	48.1871
49.2343	44.6914
49.252	46.8142
46.1337	49.0825
52.4017	44.6926
52.2913	46.8051
48.7223	47.8103
54.8617	47.0916
49.2309	48.2028
51.2677	46.7308
47.3048	49.7898
47.2718	52.52
47.4331	44.6879
64.1733	47.6187
44.4165	44.1488
48.1121	54.7001
49.9361	45.397
66.3988	44.4336
48.4321	44.4676
44.975	49.5222
46.62	47.1831
49.7985	50.254
44.1894	44.4
52.5721	46.875
45.7444	47.1144
54.1011	52.5281
44.4174	47.146
44.7016	51.5157
47.6822	51.3982
47.1576	46.0695
46.6115	46.1053
46.9513	47.7933
45.554	46.6487
48.1473	45.3986
48.6823	45.1349
45.3698	51.9248
45.4152	47.2884
48.8714	44.9838
55.535	44.331
47.7689	44.4493
55.1448	45.0035
51.2243	45.794
45.5637	47.1185
44.8452	49.151
47.2604	44.7258
50.9668	51.1708
43.9363	49.2254
45.5938	50.9501
50.5328	48.2322
51.84	51.1036
46.4158	44.481
51.928	50.4123
48.9566	47.7641
51.4589	50.4533
47.2587	46.5292
44.4121	48.5274
44.5749	46.5715
51.5632	45.4153
51.4193	47.1259
45.0796	49.6012
44.4071	47.6788
43.9647	51.376
52.8671	47.0976
48.5354	44.3353
48.1683	48.9341
54.436	46.6765
48.5118	46.8394
51.675	49.1424
47.6966	46.3872
48.2408	52.6015
52.0773	50.0835
50.4836	45.5246
52.9307	45.1208
44.0923	44.9679
49.5318	53.473
50.9911	46.5813
54.103	50.789
46.1183	52.6464
50.672	46.2261
43.8725	44.3992
61.9138	47.9832
54.4082	49.1679
47.3832	47.9736
46.8298	48.4612
46.0489	51.5195
52.2233	47.7265
47.9623	44.4902
48.4633	47.1575
44.8433	44.7126
47.0176	48.5249
44.2751	46.7306
48.2482	48.5282
48.5406	49.5066
46.1208	50.2261
52.2162	47.4862
52.9362	54.104
48.3377	53.427
49.0913	48.9407
54.8265	46.1138
47.9669	51.6473
47.5276	47.1005
45.9053	47.3094
46.796	47.6822
53.2349	49.441
45.1225	48.167
45.1396	52.1745
50.0389	45.661
49.3683	45.7712
53.0931	44.8125
51.8865	50.7724
45.4113	46.4959
44.9861	46.8113
52.3556	47.5256
47.11	47.7572
52.2166	53.7458
47.8137	52.284
52.807	49.3138
54.7567	47.3734
44.5557	45.5141
48.1068	51.1985
53.6585	49.0012
48.5255	46.0258
47.1843	48.652
51.0874	52.6578
45.5289	47.3409
58.299	45.304
46.4212	51.2006
52.7788	49.8528
54.5399	50.0666
45.5494	50.5051
47.9636	49.5278
49.1096	49.5196
53.636	54.3484
47.0337	47.8803
46.2164	48.7449
46.261	46.6756
52.651	49.1851
45.3984	52.5715
45.1303	47.6675
50.5373	53.3743
46.5665	45.5026
55.3565	48.8096
47.2608	50.3561
44.4175	49.9269
52.9325	53.8995
53.9309	45.2458
49.2231	46.3716
50.5204	44.3327
44.2776	54.3219
47.673	48.4311
53.8051	48.9346
53.363	49.4661
45.3194	49.0364
45.1156	49.3527
50.1761	47.8185
61.2434	45.5315
45.6857	46.0679
46.542	46.5591
56.7359	45.8198
53.5489	46.2383
49.2451	49.3655
47.3889	50.9352
53.2579	44.7698
53.6165	48.5408
53.7701	44.5707
45.968	48.2304
44.7016	47.5211
44.1648	44.7668
54.5465	51.5898
45.297	49.2327
47.6853	45.755
47.8303	50.502
54.8887	45.112
50.1884	45.4104
46.657	45.2968
44.9865	50.3406
44.5433	49.9301
50.377	47.6379
45.5449	50.8491
45.6944	47.6479
53.4355	48.2853
50.9333	45.9549
49.2537	46.6718
47.2678	45.0721
47.7217	50.2128
51.8647	45.3719
51.188	48.1571
48.1145	53.5344
49.0992	49.2472
44.6947	44.6765
50.2242	51.3944
50.78	47.0836
51.9475	51.5795
49.2368	54.4662
62.4287	50.6359
44.6542	49.7926
50.8028	52.2272
50.5317	53.6166
49.3938	47.4967
49.8151	47.7232
46.3978	47.7524
51.343	46.3116
50.0944	45.254
44.5419	44.1529
51.1364	53.0502
44.1751	47.0909
48.1156	47.2882
50.3159	45.1374
54.0146	46.8147
52.3639	49.7122
51.6321	46.601
44.9248	46.2556
53.2364	47.7944
55.358	52.2292
47.6859	46.3909
49.2307	45.3902
45.5557	54.1112
44.9845	48.0823
50.5021	53.2123
52.7788	48.2341
44.2211	45.3914
55.0703	49.0105
50.7653	47.29
48.8044	49.1193
45.7646	47.0977
49.7727	44.1527
50.2256	49.3482
45.1226	52.6633
51.7777	46.4635
52.042	52.7413
44.8145	52.0451
51.0614	52.5831
49.2169	45.0628
52.7206	48.5306
45.9526	50.0272
44.4213	50.3556
46.2479	44.5712
50.9535	45.3913
51.9783	45.1065
44.2758	45.1091
53.0891	49.3633
44.2872	45.9104
45.6886	47.9729
49.2941	50.6382
50.0836	52.6446
48.5353	44.8661
53.3242	56.3231
49.6665	49.7904
47.3886	48.3399
53.0312	47.8814
54.7561	45.8272
54.6426	51.6171
44.9965	45.0092
50.0412	44.1487
46.9496	44.282
46.6686	50.3728
46.6383	49.5105
46.9819	45.9459
45.1333	48.3901
45.8734	46.113
48.3919	48.0916
52.3477	47.0125
48.2552	54.4012
50.8893	51.3377
47.5451	45.7907
50.8211	46.3631
46.835	45.931
44.4095	45.5852
65.9971	45.858
44.6897	48.3752
45.985	47.2951
45.9131	45.2497
53.0229	48.8707
46.3675	44.398
49.6696	45.0892
44.2458	49.3634
47.9951	50.3492
55.3661	47.5089
48.807	49.3796
45.7697	50.8408
51.0816	54.7444
51.9519	53.1395
47.4062	47.103
53.3428	48.3666
46.019	48.2324
54.0926	44.6735
47.1183	45.4544
50.6542	48.1999
44.6691	45.8393
45.2694	44.1523
54.9171	45.8465
44.9993	47.5746
44.5596	54.7003
55.2425	54.2017
52.5092	50.3121
64.415	49.2898
51.2798	50.5403
53.8357	47.4384
47.1174	46.0927
45.4108	46.2231
54.5992	46.3339
51.527	44.1522
51.7781	45.8242
46.688	45.3948
51.3812	47.5844
44.2731	45.1865
50.5324	47.8166
44.3019	50.9987
45.8128	53.488
49.3843	49.85
44.9544	44.3965
43.9372	47.3729
50.9672	53.2152
45.4084	45.9655
50.2324	45.6774
47.679	53.7568
48.0922	46.9551
44.3991	48.408
44.5049	46.8015
48.6601	54.3989
44.307	47.5252
44.1802	53.8991
52.3812	44.6365
48.9382	49.2248
47.4032	46.474
44.2842	46.8157
55.341	44.1484
50.7777	47.2575
51.3513	44.6568
46.6895	53.0198
55.2198	45.4028
47.5333	44.4368
54.0463	44.9735
45.9424	50.077
46.3908	50.8242
51.2844	46.6082
48.681	46.9529
46.6924	47.3791
50.7283	45.4028
48.6595	54.0668
47.8559	46.1447
46.6994	44.6838
47.6716	51.4137
51.9301	45.8108
45.1333	48.9926
45.4339	45.8859
53.9126	45.3919
46.9768	53.3286
49.2563	45.8655
54.8827	49.1572
46.8269	52.3301
52.126	46.6904
47.6875	46.7998
45.2418	45.0037
46.3633	52.6552
47.6821	45.1073
50.4078	49.5108
52.7392	44.9285
52.9391	54.1425
48.6699	46.0725
50.9978	46.6075
47.8254	45.6746
46.1687	49.2686
52.2151	50.2556
45.3814	47.3878
46.0334	52.3441
51.6367	48.5462
49.6442	48.373
48.6577	51.3423
47.9824	46.8136
47.2611	48.6573
45.1967	49.7853
43.9362	47.4977
44.2731	46.8892
49.6822	46.8564
52.2247	44.2653
51.5538	53.1936
48.6683	51.2021
45.5454	46.664
56.5497	48.3736
52.2845	44.9565
53.2157	48.6701
44.1145	45.8218
44.3107	46.3062
44.2807	53.7426
44.5495	48.0577
43.9461	46.5801
50.5365	47.8028
47.2607	47.4489
50.1042	48.5617
47.6703	54.0401
48.1008	44.4323
52.8105	53.1966
45.2645	50.8586
53.9465	49.9277
45.8294	50.9846
54.563	49.2444
45.1954	50.3432
45.1995	48.0301
45.0892	53.953
52.9627	45.2569
54.401	45.9599
49.024	50.8971
53.1865	49.6506
49.096	47.7245
45.3576	44.7609
52.9144	44.1524
54.8002	49.824
53.5019	46.1056
53.3584	46.4517
46.8226	49.7937
53.0916	45.0198
51.8693	51.2617
46.2878	49.0838
49.9183	50.9696
53.9434	45.8264
48.2472	46.5207
46.9621	49.0448
46.6843	49.1335
45.6801	44.338
48.2313	53.9264
48.3952	54.7594
44.6884	46.5305
53.8837	47.5149
45.6113	48.3912
47.2444	44.3389
49.8672	47.0085
48.9565	52.3073
47.5358	45.1161
50.9872	45.6555
48.9642	46.3459
45.9811	45.4334
44.3486	50.4837
48.5032	47.0995
47.1166	48.3107
44.8932	48.0157
49.3735	54.4785
52.946	49.7948
46.4958	45.5521
52.9577	49.8025
55.2864	48.6367
53.4482	50.9025
47.5349	47.9937
45.9614	47.2425
49.6792	50.5514
46.9757	50.5886
47.4081	51.5327
53.0067	47.0985
46.8175	52.2462
53.0744	46.2459
55.3477	47.3801
52.5707	44.5132
46.02	52.7266
48.7913	47.8526
46.2595	46.8871
51.9298	50.8347
52.7369	48.7836
